-31.8893,17.1994,blue
-36.5637,13.6602,blue
-41.6871,14.4402,blue
-44.284,17.9307,blue
-46.1977,23.8705,blue
-46.2186,29.1886,blue
-46.7484,33.1826,blue
-48.9461,38.0323,blue
-52.4558,42.9706,blue
-57.5085,40.8284,blue
-61.5613,37.0121,blue
-64.764,34.3806,blue
-68.8143,32.9402,blue
-71.739,40.0577,blue
-69.678,44.9601,blue
-67.6288,48.5626,blue
-65.0613,51.8781,blue
-60.5061,55.4381,blue
-56.8824,58.5658,blue
-52.8701,61.8277,blue
-48.6964,63.1709,blue
-44.4381,61.3852,blue
-41.1595,58.6676,blue
-36.775,58.5396,blue
-31.076,60.3582,blue
-26.5415,62.4942,blue
-19.9624,64.8056,blue
-15.43,65.2731,blue
-11.0459,65.4744,blue
-6.82932,65.5068,blue
-2.36788,65.2653,blue
1.6991,64.3496,blue
5.50781,62.3148,blue
9.66583,59.0453,blue
14.126,57.0013,blue
18.3517,58.1414,blue
22.7649,60.7794,blue
28.264,63.7628,blue
32.1644,65.2789,blue
36.4679,66.3525,blue
41.1672,66.5221,blue
45.8775,65.0733,blue
49.2771,62.4988,blue
52.2875,58.0602,blue
52.642,53.4225,blue
48.4444,50.0562,blue
43.7474,49.4449,blue
38.9277,49.4212,blue
34.8854,49.4067,blue
30.2454,48.0821,blue
27.6276,45.0301,blue
23.9105,40.2982,blue
20.7166,37.0758,blue
15.3677,33.5955,blue
11.478,31.7647,blue
-1.94636,31.1804,blue
5.73907,28.7659,blue
1.74329,29.2411,blue
-2.75999,26.409,blue
-3.71279,22.0455,blue
0.713425,18.7994,blue
5.30987,15.8622,blue
8.71049,13.2657,blue
11.8991,10.3534,blue
15.2858,5.99953,blue
17.2246,1.55312,blue
20.3107,-2.12094,blue
25.4827,-5.18531,blue
30.6444,-6.23351,blue
34.545,-3.50675,blue
37.6572,1.50545,blue
40.824,5.47796,blue
44.6177,8.13115,blue
50.3885,10.7356,blue
54.9051,12.3301,blue
59.1592,13.5956,blue
63.3641,14.6074,blue
69.018,15.4034,blue
74.0661,14.9857,blue
77.9088,13.6179,blue
81.9819,12.3934,blue
87.9297,11.9399,blue
93.5533,9.42829,blue
96.3706,5.24991,blue
97.8217,0.0160668,blue
98.3398,-4.26425,blue
98.4718,-8.58701,blue
98.2297,-12.6878,blue
97.3904,-17.0786,blue
95.8475,-20.8492,blue
91.587,-25.2139,blue
85.8654,-25.2375,blue
81.9611,-22.4275,blue
78.8981,-18.9165,blue
76.4593,-15.2196,blue
74.727,-11.1607,blue
72.2523,-7.06364,blue
67.1865,-4.63719,blue
63.0702,-3.20358,blue
57.8832,-2.08574,blue
56.1041,-5.9993,blue
56.1678,-11.9479,blue
55.8934,-17.3593,blue
55.4349,-22.848,blue
55.083,-26.8713,blue
54.8316,-31.7452,blue
56.4025,-35.4864,blue
61.0661,-36.5348,blue
65.1461,-36.7566,blue
69.2414,-36.6914,blue
74.0514,-36.2917,blue
79.1622,-37.443,blue
83.2048,-38.8649,blue
88.7338,-38.5473,blue
93.3235,-39.8947,blue
96.7451,-44.6759,blue
101.299,-44.0682,blue
104.272,-41.3882,blue
106.831,-37.1052,blue
108.294,-32.5656,blue
109.144,-28.5074,blue
109.778,-24.416,blue
110.519,-18.8456,blue
111.673,-13.0719,blue
114.004,-8.16478,blue
117.001,-4.63642,blue
120.605,-2.40716,blue
125.357,-3.24697,blue
128.166,-6.97281,blue
129.142,-12.2983,blue
129.372,-16.3124,blue
129.49,-21.0709,blue
129.527,-25.3527,blue
129.534,-29.6507,blue
129.531,-33.7109,blue
129.543,-39.2404,blue
129.559,-43.2911,blue
129.54,-48.5493,blue
129.336,-54.1453,blue
128.712,-60.3093,blue
127.912,-65.5952,blue
126.911,-70.7009,blue
125.74,-75.0135,blue
124.112,-79.2166,blue
121.888,-83.0361,blue
118.894,-86.1753,blue
113.272,-88.7413,blue
108.578,-89.1766,blue
103.841,-88.6607,blue
99.3452,-87.4185,blue
95.3795,-85.6324,blue
91.0028,-82.228,blue
88.2784,-78.0706,blue
85.6972,-74.1088,blue
81.4282,-73.5137,blue
75.3311,-73.8836,blue
70.6303,-74.1493,blue
65.7631,-74.0426,blue
60.3922,-73.1761,blue
56.1432,-71.7248,blue
52.371,-69.5479,blue
49.2597,-66.5705,blue
46.2612,-60.7941,blue
45.0179,-56.1086,blue
44.1448,-52.0718,blue
39.8308,-49.7508,blue
34.3243,-49.396,blue
29.5081,-46.3436,blue
26.5953,-43.4931,blue
23.6517,-40.1998,blue
20.6629,-36.6794,blue
17.6382,-33.1555,blue
14.889,-30.1012,blue
11.8837,-26.8556,blue
9.0515,-23.7833,blue
5.38525,-19.5136,blue
2.40461,-14.951,blue
0.883561,-10.6896,blue
-0.102965,-5.15367,blue
