1532.48,115.529,yellow
1512.67,99.9576,yellow
1492.62,84.4274,yellow
1472.36,68.9484,yellow
1451.89,53.5313,yellow
1431.24,38.186,yellow
1410.41,22.9223,yellow
1389.44,7.75118,yellow
1368.32,-7.3183,yellow
1347.09,-22.2753,yellow
1325.76,-37.1099,yellow
1304.34,-51.8121,yellow
1282.86,-66.3717,yellow
1261.32,-80.7787,yellow
1239.75,-95.0232,yellow
1218.16,-109.095,yellow
1196.56,-122.984,yellow
1174.99,-136.681,yellow
1153.45,-150.175,yellow
1131.96,-163.457,yellow
1110.53,-176.515,yellow
1089.19,-189.341,yellow
1067.95,-201.925,yellow
1046.83,-214.255,yellow
1025.85,-226.323,yellow
1005.01,-238.118,yellow
984.348,-249.631,yellow
963.871,-260.85,yellow
943.598,-271.767,yellow
923.546,-282.37,yellow
903.734,-292.651,yellow
884.178,-302.599,yellow
864.897,-312.203,yellow
845.909,-321.454,yellow
827.231,-330.341,yellow
847.595,-400.119,blue
811.754,-416.187,blue
777.209,-431.113,blue
743.915,-444.92,blue
711.824,-457.637,blue
680.89,-469.289,blue
651.066,-479.902,blue
622.306,-489.5,blue
594.561,-498.109,blue
567.787,-505.753,blue
541.935,-512.455,blue
516.96,-518.239,blue
492.817,-523.126,blue
469.462,-527.138,blue
446.852,-530.297,blue
424.946,-532.622,blue
403.705,-534.134,blue
383.091,-534.854,blue
363.071,-534.803,blue
334.082,-533.33,blue
306.258,-530.254,blue
279.504,-525.669,blue
253.731,-519.68,blue
228.847,-512.404,blue
204.748,-503.967,blue
181.321,-494.497,blue
158.44,-484.123,blue
135.966,-472.968,blue
113.752,-461.149,blue
91.6424,-448.774,blue
69.4809,-435.943,blue
47.1074,-422.75,blue
24.3614,-409.28,blue
1.08216,-395.618,blue
-22.8906,-381.84,blue
-47.717,-368.024,blue
-67.0377,-357.657,blue
-85.1182,-348.257,blue
-103.74,-338.834,blue
-122.859,-329.391,blue
-142.433,-319.928,blue
-162.419,-310.447,blue
-182.775,-300.947,blue
-203.458,-291.43,blue
-224.427,-281.895,blue
-245.641,-272.341,blue
-267.058,-262.769,blue
-288.638,-253.177,blue
-310.34,-243.564,blue
-332.123,-233.928,blue
-353.947,-224.27,blue
-375.772,-214.586,blue
